CRUISE6," ""CRUISE"""," ""STRATUM"""," ""TOW"""," ""STATION"""," ""STATUS_CODE"""," ""ID"""," ""SVSPP"""," ""CATCHSEX"""," ""LENGTH"""," ""EXPNUMLEN"""," ""SCIENTIFIC_NAME"""," ""LENGTH_COMMENT"""
199470,9470,04060,006,0020,10,199470040600060020,306,2,2.95,31,Pandalus borealis (northern shrimp), 
199470,9470,04060,006,0020,10,199470040600060020,310,2,9,2,Chaceon quinquedens (red deepsea crab), 
199470,9470,04060,006,0020,10,199470040600060020,310,2,11,1,Chaceon quinquedens (red deepsea crab), 
199470,9470,04060,006,0020,10,199470040600060020,306,3,2.45,31,Pandalus borealis (northern shrimp), 
199470,9470,04060,006,0020,10,199470040600060020,306,3,2.6,124,Pandalus borealis (northern shrimp), 
199470,9470,04060,006,0020,10,199470040600060020,306,3,2.65,62,Pandalus borealis (northern shrimp), 
199470,9470,04060,006,0020,10,199470040600060020,306,3,2.75,62,Pandalus borealis (northern shrimp), 
199470,9470,04060,006,0020,10,199470040600060020,306,3,2.8,31,Pandalus borealis (northern shrimp), 
199470,9470,04060,006,0020,10,199470040600060020,306,3,2.85,31,Pandalus borealis (northern shrimp), 
199470,9470,04060,006,0020,10,199470040600060020,306,3,2.9,31,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,028,0,18,1,Amblyraja radiata (thorny skate), 
199470,9470,04060,002,0021,10,199470040600020021,028,0,19,1,Amblyraja radiata (thorny skate), 
199470,9470,04060,002,0021,10,199470040600020021,032,0,23,1,Clupea harengus (Atlantic herring), 
199470,9470,04060,002,0021,10,199470040600020021,032,0,24,5,Clupea harengus (Atlantic herring), 
199470,9470,04060,002,0021,10,199470040600020021,032,0,25,8,Clupea harengus (Atlantic herring), 
199470,9470,04060,002,0021,10,199470040600020021,032,0,26,15,Clupea harengus (Atlantic herring), 
199470,9470,04060,002,0021,10,199470040600020021,032,0,27,17,Clupea harengus (Atlantic herring), 
199470,9470,04060,002,0021,10,199470040600020021,032,0,28,7,Clupea harengus (Atlantic herring), 
199470,9470,04060,002,0021,10,199470040600020021,032,0,29,7,Clupea harengus (Atlantic herring), 
199470,9470,04060,002,0021,10,199470040600020021,032,0,30,1,Clupea harengus (Atlantic herring), 
199470,9470,04060,002,0021,10,199470040600020021,072,0,17,7,Merluccius bilinearis (silver hake), 
199470,9470,04060,002,0021,10,199470040600020021,072,0,18,7,Merluccius bilinearis (silver hake), 
199470,9470,04060,002,0021,10,199470040600020021,072,0,19,15,Merluccius bilinearis (silver hake), 
199470,9470,04060,002,0021,10,199470040600020021,072,0,20,22,Merluccius bilinearis (silver hake), 
199470,9470,04060,002,0021,10,199470040600020021,072,0,21,52,Merluccius bilinearis (silver hake), 
199470,9470,04060,002,0021,10,199470040600020021,072,0,22,135,Merluccius bilinearis (silver hake), 
199470,9470,04060,002,0021,10,199470040600020021,072,0,23,105,Merluccius bilinearis (silver hake), 
199470,9470,04060,002,0021,10,199470040600020021,072,0,24,142,Merluccius bilinearis (silver hake), 
199470,9470,04060,002,0021,10,199470040600020021,072,0,25,97,Merluccius bilinearis (silver hake), 
199470,9470,04060,002,0021,10,199470040600020021,072,0,26,30,Merluccius bilinearis (silver hake), 
199470,9470,04060,002,0021,10,199470040600020021,072,0,40,7,Merluccius bilinearis (silver hake), 
199470,9470,04060,002,0021,10,199470040600020021,075,0,27,1,Pollachius virens (pollock), 
199470,9470,04060,002,0021,10,199470040600020021,076,0,32,1,Urophycis tenuis (white hake), 
199470,9470,04060,002,0021,10,199470040600020021,076,0,33,3,Urophycis tenuis (white hake), 
199470,9470,04060,002,0021,10,199470040600020021,076,0,35,1,Urophycis tenuis (white hake), 
199470,9470,04060,002,0021,10,199470040600020021,076,0,37,1,Urophycis tenuis (white hake), 
199470,9470,04060,002,0021,10,199470040600020021,076,0,39,2,Urophycis tenuis (white hake), 
199470,9470,04060,002,0021,10,199470040600020021,076,0,62,1,Urophycis tenuis (white hake), 
199470,9470,04060,002,0021,10,199470040600020021,076,0,67,1,Urophycis tenuis (white hake), 
199470,9470,04060,002,0021,10,199470040600020021,077,0,27,1,Urophycis chuss (red hake), 
199470,9470,04060,002,0021,10,199470040600020021,077,0,32,1,Urophycis chuss (red hake), 
199470,9470,04060,002,0021,10,199470040600020021,077,0,34,1,Urophycis chuss (red hake), 
199470,9470,04060,002,0021,10,199470040600020021,077,0,41,1,Urophycis chuss (red hake), 
199470,9470,04060,002,0021,10,199470040600020021,083,0,16,2,Enchelyopus cimbrius (fourbeard rockling), 
199470,9470,04060,002,0021,10,199470040600020021,083,0,19,1,Enchelyopus cimbrius (fourbeard rockling), 
199470,9470,04060,002,0021,10,199470040600020021,083,0,21,2,Enchelyopus cimbrius (fourbeard rockling), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,8,1,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,9,1,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,10,2,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,18,1,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,19,5,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,20,11,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,21,6,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,22,7,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,23,8,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,24,2,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,25,3,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,26,2,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,27,1,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,28,1,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,29,3,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,30,4,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,31,6,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,32,3,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,33,2,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,35,1,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,36,3,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,39,1,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,41,2,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,42,1,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,102,0,44,1,Hippoglossoides platessoides (American plaice), 
199470,9470,04060,002,0021,10,199470040600020021,107,0,10,1,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04060,002,0021,10,199470040600020021,107,0,11,4,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04060,002,0021,10,199470040600020021,107,0,12,3,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04060,002,0021,10,199470040600020021,107,0,13,3,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04060,002,0021,10,199470040600020021,107,0,14,3,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04060,002,0021,10,199470040600020021,107,0,17,1,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04060,002,0021,10,199470040600020021,107,0,19,2,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04060,002,0021,10,199470040600020021,107,0,20,1,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04060,002,0021,10,199470040600020021,107,0,28,1,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04060,002,0021,10,199470040600020021,155,0,15,2,Sebastes fasciatus (Acadian redfish), 
199470,9470,04060,002,0021,10,199470040600020021,155,0,16,6,Sebastes fasciatus (Acadian redfish), 
199470,9470,04060,002,0021,10,199470040600020021,155,0,17,5,Sebastes fasciatus (Acadian redfish), 
199470,9470,04060,002,0021,10,199470040600020021,155,0,18,1,Sebastes fasciatus (Acadian redfish), 
199470,9470,04060,002,0021,10,199470040600020021,155,0,19,1,Sebastes fasciatus (Acadian redfish), 
199470,9470,04060,002,0021,10,199470040600020021,155,0,20,3,Sebastes fasciatus (Acadian redfish), 
199470,9470,04060,002,0021,10,199470040600020021,155,0,21,2,Sebastes fasciatus (Acadian redfish), 
199470,9470,04060,002,0021,10,199470040600020021,155,0,22,3,Sebastes fasciatus (Acadian redfish), 
199470,9470,04060,002,0021,10,199470040600020021,155,0,23,3,Sebastes fasciatus (Acadian redfish), 
199470,9470,04060,002,0021,10,199470040600020021,155,0,24,2,Sebastes fasciatus (Acadian redfish), 
199470,9470,04060,002,0021,10,199470040600020021,155,0,25,1,Sebastes fasciatus (Acadian redfish), 
199470,9470,04060,002,0021,10,199470040600020021,168,0,38,1,Cyclopterus lumpus (lumpfish), 
199470,9470,04060,002,0021,10,199470040600020021,193,0,49,1,Zoarces americanus (ocean pout), 
199470,9470,04060,002,0021,10,199470040600020021,197,0,10,1,Lophius americanus (goosefish), 
199470,9470,04060,002,0021,10,199470040600020021,197,0,15,1,Lophius americanus (goosefish), 
199470,9470,04060,002,0021,10,199470040600020021,197,0,17,1,Lophius americanus (goosefish), 
199470,9470,04060,002,0021,10,199470040600020021,197,0,22,1,Lophius americanus (goosefish), 
199470,9470,04060,002,0021,10,199470040600020021,401,0,2,2,Placopecten magellanicus (sea scallop), 
199470,9470,04060,002,0021,10,199470040600020021,401,0,4,2,Placopecten magellanicus (sea scallop), 
199470,9470,04060,002,0021,10,199470040600020021,401,0,5,12,Placopecten magellanicus (sea scallop), 
199470,9470,04060,002,0021,10,199470040600020021,401,0,6,2,Placopecten magellanicus (sea scallop), 
199470,9470,04060,002,0021,10,199470040600020021,401,0,7,1,Placopecten magellanicus (sea scallop), 
199470,9470,04060,002,0021,10,199470040600020021,401,0,8,1,Placopecten magellanicus (sea scallop), 
199470,9470,04060,002,0021,10,199470040600020021,401,0,12,1,Placopecten magellanicus (sea scallop), 
199470,9470,04060,002,0021,10,199470040600020021,409,0,5,1,Arctica islandica (ocean quahog), 
199470,9470,04060,002,0021,10,199470040600020021,306,1,1.45,134,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,1,1.5,235,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,1,1.55,302,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,1,1.6,771,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,1,1.65,1072,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,1,1.7,905,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,1,1.75,469,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,1,1.8,469,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,1,1.85,134,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,1,1.9,168,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,1,1.95,201,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,1,2,134,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,1,2.05,268,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,1,2.1,603,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,1,2.15,603,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,1,2.2,436,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,1,2.25,134,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,1,2.3,67,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,1,2.35,101,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,310,1,12,1,Chaceon quinquedens (red deepsea crab), 
199470,9470,04060,002,0021,10,199470040600020021,306,2,2.15,34,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,2,2.2,34,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,2,2.3,34,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,2,2.35,67,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,2,2.45,168,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,2,2.5,168,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,2,2.55,268,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,2,2.6,302,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,2,2.65,201,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,2,2.7,134,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,2,2.75,134,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,2,2.8,101,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,2,2.85,34,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,325,2,6,1,Chionoecetes opilio (snow crab), 
199470,9470,04060,002,0021,10,199470040600020021,306,3,2.45,34,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,3,2.55,34,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,3,2.6,134,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,3,2.65,101,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,3,2.7,101,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,3,2.75,101,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,3,2.8,101,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,3,2.85,101,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,3,2.9,34,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,3,3,34,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,3,3.05,34,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,3,3.2,34,Pandalus borealis (northern shrimp), 
199470,9470,04060,002,0021,10,199470040600020021,306,5,2.2,34,Pandalus borealis (northern shrimp), 
199470,9470,04030,003,0022,10,199470040300030022,027,0,12,1,Malacoraja senta (smooth skate), 
199470,9470,04030,003,0022,10,199470040300030022,027,0,13,1,Malacoraja senta (smooth skate), 
199470,9470,04030,003,0022,10,199470040300030022,028,0,17,1,Amblyraja radiata (thorny skate), 
199470,9470,04030,003,0022,10,199470040300030022,028,0,21,1,Amblyraja radiata (thorny skate), 
199470,9470,04030,003,0022,10,199470040300030022,032,0,24,1,Clupea harengus (Atlantic herring), 
199470,9470,04030,003,0022,10,199470040300030022,032,0,25,4,Clupea harengus (Atlantic herring), 
199470,9470,04030,003,0022,10,199470040300030022,032,0,26,10,Clupea harengus (Atlantic herring), 
199470,9470,04030,003,0022,10,199470040300030022,032,0,27,10,Clupea harengus (Atlantic herring), 
199470,9470,04030,003,0022,10,199470040300030022,032,0,28,8,Clupea harengus (Atlantic herring), 
199470,9470,04030,003,0022,10,199470040300030022,032,0,29,6,Clupea harengus (Atlantic herring), 
199470,9470,04030,003,0022,10,199470040300030022,072,0,17,16,Merluccius bilinearis (silver hake), 
199470,9470,04030,003,0022,10,199470040300030022,072,0,18,8,Merluccius bilinearis (silver hake), 
199470,9470,04030,003,0022,10,199470040300030022,072,0,19,16,Merluccius bilinearis (silver hake), 
199470,9470,04030,003,0022,10,199470040300030022,072,0,21,8,Merluccius bilinearis (silver hake), 
199470,9470,04030,003,0022,10,199470040300030022,072,0,22,40,Merluccius bilinearis (silver hake), 
199470,9470,04030,003,0022,10,199470040300030022,072,0,23,63,Merluccius bilinearis (silver hake), 
199470,9470,04030,003,0022,10,199470040300030022,072,0,24,67,Merluccius bilinearis (silver hake), 
199470,9470,04030,003,0022,10,199470040300030022,072,0,25,32,Merluccius bilinearis (silver hake), 
199470,9470,04030,003,0022,10,199470040300030022,072,0,26,20,Merluccius bilinearis (silver hake), 
199470,9470,04030,003,0022,10,199470040300030022,072,0,27,4,Merluccius bilinearis (silver hake), 
199470,9470,04030,003,0022,10,199470040300030022,072,0,28,1,Merluccius bilinearis (silver hake), 
199470,9470,04030,003,0022,10,199470040300030022,072,0,31,1,Merluccius bilinearis (silver hake), 
199470,9470,04030,003,0022,10,199470040300030022,072,0,36,4,Merluccius bilinearis (silver hake), 
199470,9470,04030,003,0022,10,199470040300030022,072,0,38,4,Merluccius bilinearis (silver hake), 
199470,9470,04030,003,0022,10,199470040300030022,072,0,42,1,Merluccius bilinearis (silver hake), 
199470,9470,04030,003,0022,10,199470040300030022,073,0,7,1,Gadus morhua (Atlantic cod), 
199470,9470,04030,003,0022,10,199470040300030022,073,0,26,1,Gadus morhua (Atlantic cod), 
199470,9470,04030,003,0022,10,199470040300030022,073,0,39,1,Gadus morhua (Atlantic cod), 
199470,9470,04030,003,0022,10,199470040300030022,073,0,63,1,Gadus morhua (Atlantic cod), 
199470,9470,04030,003,0022,10,199470040300030022,075,0,32,1,Pollachius virens (pollock), 
199470,9470,04030,003,0022,10,199470040300030022,076,0,43,1,Urophycis tenuis (white hake), 
199470,9470,04030,003,0022,10,199470040300030022,076,0,60,1,Urophycis tenuis (white hake), 
199470,9470,04030,003,0022,10,199470040300030022,077,0,14,1,Urophycis chuss (red hake), 
199470,9470,04030,003,0022,10,199470040300030022,077,0,34,1,Urophycis chuss (red hake), 
199470,9470,04030,003,0022,10,199470040300030022,083,0,11,1,Enchelyopus cimbrius (fourbeard rockling), 
199470,9470,04030,003,0022,10,199470040300030022,083,0,14,1,Enchelyopus cimbrius (fourbeard rockling), 
199470,9470,04030,003,0022,10,199470040300030022,083,0,15,2,Enchelyopus cimbrius (fourbeard rockling), 
199470,9470,04030,003,0022,10,199470040300030022,083,0,16,1,Enchelyopus cimbrius (fourbeard rockling), 
199470,9470,04030,003,0022,10,199470040300030022,083,0,18,2,Enchelyopus cimbrius (fourbeard rockling), 
199470,9470,04030,003,0022,10,199470040300030022,083,0,19,1,Enchelyopus cimbrius (fourbeard rockling), 
199470,9470,04030,003,0022,10,199470040300030022,083,0,20,1,Enchelyopus cimbrius (fourbeard rockling), 
199470,9470,04030,003,0022,10,199470040300030022,083,0,21,1,Enchelyopus cimbrius (fourbeard rockling), 
199470,9470,04030,003,0022,10,199470040300030022,083,0,23,1,Enchelyopus cimbrius (fourbeard rockling), 
199470,9470,04030,003,0022,10,199470040300030022,083,0,27,2,Enchelyopus cimbrius (fourbeard rockling), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,16,2,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,17,2,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,19,5,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,20,15,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,21,11,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,22,17,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,23,13,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,24,3,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,25,7,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,26,6,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,27,3,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,28,2,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,29,2,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,31,2,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,32,2,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,33,3,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,35,2,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,37,1,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,39,2,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,40,2,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,41,1,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,43,1,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,102,0,45,2,Hippoglossoides platessoides (American plaice), 
199470,9470,04030,003,0022,10,199470040300030022,107,0,9,1,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04030,003,0022,10,199470040300030022,107,0,10,1,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04030,003,0022,10,199470040300030022,107,0,11,1,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04030,003,0022,10,199470040300030022,107,0,12,1,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04030,003,0022,10,199470040300030022,107,0,15,1,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04030,003,0022,10,199470040300030022,107,0,16,1,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04030,003,0022,10,199470040300030022,107,0,18,2,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04030,003,0022,10,199470040300030022,107,0,19,1,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04030,003,0022,10,199470040300030022,107,0,22,1,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04030,003,0022,10,199470040300030022,107,0,27,1,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04030,003,0022,10,199470040300030022,107,0,35,1,Glyptocephalus cynoglossus (witch flounder), 
199470,9470,04030,003,0022,10,199470040300030022,155,0,15,1,Sebastes fasciatus (Acadian redfish), 
199470,9470,04030,003,0022,10,199470040300030022,155,0,16,6,Sebastes fasciatus (Acadian redfish), 
199470,9470,04030,003,0022,10,199470040300030022,155,0,17,9,Sebastes fasciatus (Acadian redfish), 
199470,9470,04030,003,0022,10,199470040300030022,155,0,18,2,Sebastes fasciatus (Acadian redfish), 
199470,9470,04030,003,0022,10,199470040300030022,155,0,19,6,Sebastes fasciatus (Acadian redfish), 
199470,9470,04030,003,0022,10,199470040300030022,155,0,20,13,Sebastes fasciatus (Acadian redfish), 
199470,9470,04030,003,0022,10,199470040300030022,155,0,21,11,Sebastes fasciatus (Acadian redfish), 
199470,9470,04030,003,0022,10,199470040300030022,155,0,22,10,Sebastes fasciatus (Acadian redfish), 
199470,9470,04030,003,0022,10,199470040300030022,155,0,23,11,Sebastes fasciatus (Acadian redfish), 
199470,9470,04030,003,0022,10,199470040300030022,155,0,24,4,Sebastes fasciatus (Acadian redfish), 
199470,9470,04030,003,0022,10,199470040300030022,155,0,25,2,Sebastes fasciatus (Acadian redfish), 
199470,9470,04030,003,0022,10,199470040300030022,155,0,26,4,Sebastes fasciatus (Acadian redfish), 
199470,9470,04030,003,0022,10,199470040300030022,155,0,27,1,Sebastes fasciatus (Acadian redfish), 
199470,9470,04030,003,0022,10,199470040300030022,155,0,28,1,Sebastes fasciatus (Acadian redfish), 
199470,9470,04030,003,0022,10,199470040300030022,155,0,29,2,Sebastes fasciatus (Acadian redfish), 
199470,9470,04030,003,0022,10,199470040300030022,191,0,27,1,Cryptacanthodes maculatus (wrymouth), 
199470,9470,04030,003,0022,10,199470040300030022,191,0,52,1,Cryptacanthodes maculatus (wrymouth), 
199470,9470,04030,003,0022,10,199470040300030022,193,0,32,1,Zoarces americanus (ocean pout), 
199470,9470,04030,003,0022,10,199470040300030022,193,0,33,1,Zoarces americanus (ocean pout), 
199470,9470,04030,003,0022,10,199470040300030022,193,0,34,1,Zoarces americanus (ocean pout), 
199470,9470,04030,003,0022,10,199470040300030022,193,0,43,1,Zoarces americanus (ocean pout), 
199470,9470,04030,003,0022,10,199470040300030022,193,0,44,1,Zoarces americanus (ocean pout), 
199470,9470,04030,003,0022,10,199470040300030022,193,0,46,2,Zoarces americanus (ocean pout), 
199470,9470,04030,003,0022,10,199470040300030022,193,0,49,1,Zoarces americanus (ocean pout), 
199470,9470,04030,003,0022,10,199470040300030022,193,0,50,1,Zoarces americanus (ocean pout), 
199470,9470,04030,003,0022,10,199470040300030022,193,0,51,1,Zoarces americanus (ocean pout), 
199470,9470,04030,003,0022,10,199470040300030022,197,0,11,1,Lophius americanus (goosefish), 
199470,9470,04030,003,0022,10,199470040300030022,197,0,18,1,Lophius americanus (goosefish), 
199470,9470,04030,003,0022,10,199470040300030022,197,0,24,2,Lophius americanus (goosefish), 
199470,9470,04030,003,0022,10,199470040300030022,197,0,28,1,Lophius americanus (goosefish), 
199470,9470,04030,003,0022,10,199470040300030022,401,0,9,1,Placopecten magellanicus (sea scallop), 
199470,9470,04030,003,0022,10,199470040300030022,401,0,10,1,Placopecten magellanicus (sea scallop), 
199470,9470,04030,003,0022,10,199470040300030022,502,0,15,1,Illex illecebrosus (northern shortfin squid), 
199470,9470,04030,003,0022,10,199470040300030022,502,0,16,1,Illex illecebrosus (northern shortfin squid), 
199470,9470,04030,003,0022,10,199470040300030022,306,1,1.4,52,Pandalus borealis (northern shrimp), 
199470,9470,04030,003,0022,10,199470040300030022,306,1,1.45,156,Pandalus borealis (northern shrimp), 
199470,9470,04030,003,0022,10,199470040300030022,306,1,1.5,182,Pandalus borealis (northern shrimp), 
199470,9470,04030,003,0022,10,199470040300030022,306,1,1.55,599,Pandalus borealis (northern shrimp), 
199470,9470,04030,003,0022,10,199470040300030022,306,1,1.6,625,Pandalus borealis (northern shrimp), 
199470,9470,04030,003,0022,10,199470040300030022,306,1,1.65,547,Pandalus borealis (northern shrimp), 
199470,9470,04030,003,0022,10,199470040300030022,306,1,1.7,599,Pandalus borealis (northern shrimp), 
199470,9470,04030,003,0022,10,199470040300030022,306,1,1.75,313,Pandalus borealis (northern shrimp), 
199470,9470,04030,003,0022,10,199470040300030022,306,1,1.8,52,Pandalus borealis (northern shrimp), 
199470,9470,04030,003,0022,10,199470040300030022,306,1,1.85,52,Pandalus borealis (northern shrimp), 
